id_x,username,profile_id,created_time,description,text_original,followers_count,comments_count,interaction_score,overperforming,z_score
787995259614155,,960138591245808,2023-04-24 12:33:37+00:00,"În acest grup se acceptă postări despre credință, Iisus, Dumnezeu și ce ține legat de personalitatea GIGI Becali, mulțumesc pentru că te-ai alăturat comunității noastre !","ISTORIA LEULUI RUMÎNESC În imagine prezentăm prima Bancnotă de 20 lei, datată 19 ianuarie 1881, fiind și prima bancnota emisă de Banca Națională a Rumîniei, tiparită în atelierele BNR din Bucuresti și folosind clișee și hîrtie cu filigran elaborate de Banca Franței. Desenul bancnotelor a fost realizat de Georges Duval, iar gravura clișeelor din cupru de Pierre Dujardin, aceiași artiști care au lucrat si pentru biletele ipotecare emise pînă în 1881. Bancnotele de 20 lei au fost emise pînă în anul 1895, iar introducerea acestor bancnote de hîrtie (precum și a valorilor nominale de 100 lei și 1000 lei) au asigurat o cantitate de bani suficientă pentru dezvoltarea economiei tînărului stat rumîn independent. De aceea Leul Rumînesc va avea mereu o legătură strînsă cu independența, suveranitatea, dar mai ales cu identitatea statului rumînesc unit. Înainte de leu a circulat și talerul. Monedă prin excelenţă populară, talerul a avut o circulaţie intensă în întreg spaţiul european, înregistrînd o multitudine de variante tipologice. Dintre acestea, pentru istoria noastră monetară, o importanţă covîrșitoare a avut Leeuwendaalder-ul (talerul-leu sau leul), emis în Provinciile Unite ale Ţărilor de Jos, avînd reprezentat pe revers un leu rampant (ridicat pe labele din spate). Prima emisiune de acest tip a fost pusă în circulaţie în anul 1575, în provincia Holland. În secolul al XVII-lea, mai ales în timpul domniei lui Matei Basarab (1632-1654), talerul-leu a devenit cea mai frecventă monedă de argint cu valoare ridicată, nu numai în Ţările Rumîne, ci în întreaga Peninsulă Balcanică. Fiind foarte apreciat, dar și disponibil în cantitate mare, talerul-leu a ajuns chiar să fie exportat ca marfă pe pieţele Imperiului Otoman. Pe la mijlocul secolului al XVIII-lea, emiterea talerului-leu încetează. Identificarea de către populaţie a noţiunii de leu cu aceea de ban (monedă), dovada cea mai elocventă a influenţei pe care o exercita în economia noastră monetară, face ca leul să devină, în Moldova și Ţara Rumînească, unitate de cont, împărţită în 40 de parale. Prin urmare, calculele se făceau în monede de calcul (lei și parale), iar plăţile, în monedă reală, cu valoare și provenienţă diverse, la un curs prestabilit. 1768-1774 În timpul războiului ruso-turc din anii 1768-1774, armata rusă de ocupaţie a impus folosirea în circulaţie, în Ţara Rumînească și în Moldova, a unor monede de bronz emise la Sadagura (lîngă Cernăuţi), care aveau valoarea fixată atît în sistemul monetar otoman, cît și în cel rusesc: 1 para / 3 denghi, respectiv 2 parale / 3 copeici. Pe avers acestea înfăţișau două scuturi ovale cu stemele Ţării Rumînești și Moldovei, unite sub coroana Imperiului rus, iar pe revers valoarea nominală. La începutul secolului al XIX-lea, în Ţara Rumînească și Moldova nu existau bănci în sensul propriu al termenului, activităţile acestora fiind suplinite de zarafi, negustori specializaţi în stabilirea echivalenţelor dintre numeroasele nominaluri care circulau în lipsa unei monede oficiale. Documentele vremii arată că activitatea lor nu era lipsită de nemulţumiri din partea clienţilor, care se plîngeau autorităţilor, fie că foloseau cîntare mincinoase, fie că dădeau la schimb monede cu greutatea diminuată sau deteriorate sau chiar că puneau în circulaţie monede false. Zărăfia s'a dezvoltat mai ales după Tratatul de la Adrianopol din 1829, care prevedea libertatea comerţului cu cereale pentru Ţările Rumîne. În acest context, au crescut nevoile de creditare, astfel încît activitatea zarafilor a căpătat un caracter bancar din ce în ce mai pronunţat. În urma acumulării unor capitaluri importante, unii zarafi au trecut de la comerţul ambulant cu bani, desfășurat de obicei în curţile marilor hanuri, la constituirea unor mari case de zarafi și case de bancă, care se ocupau și cu exportul de cereale și cu importul de produse de lux. 1831-1832 Regulamentele Organice au încercat, pentru prima oară, unificarea cursurilor monetare din Principate, prin instituirea a două etaloane, care erau raportate la un leu de circulaţie fictivă (leul de calcul), împărţit în 40 parale. Etalonul de aur era ducatul olandez, evaluat la 31 lei și 20 parale, iar etalonul de argint, sfanţul (moneda austriacă de 20 kreuzeri), cu valoarea de 2 lei și 10 parale. 1860 Din timpul lui Alexandru Ioan Cuza datează proiectul emisiunii unei monede naţionale. În 1860, Domnitor Alexandru Ioan Cuza a încercat să creeze rumînul național și un romanat; cu toate acestea, proiectul nu a fost aprobat de Imperiul Otoman. După modelul francului francez, s'a propus numele de ''rumîn“ și s'a negociat finanţarea emisiunii din partea unor bănci de la Paris. În anul 1860, a fost propus un alt nume, acela de ''romanat“, monedă care era împărţită în ''decime“ sau „bani“ (a zecea parte dintr'un romanat) și ''centime“ sau ''bănișori“ (a suta parte dintr'un romanat). Intenţiile guvernului rumîn nu au fost însă finalizate, în absenţa unei susţineri ferme din partea împăratului (truncated)",55900.0,3,0.0001,False,-0.24864691889533325
2317929618408813,russembangola,100068846905135,2023-04-24 08:27:46+00:00,"A página oficial da Embaixada da Rússia em Angola e São Tomé e Príncipe
Официальная ","Când toate mamele se vor ruga pentru copiii lor, vor spune: „Doamne, Te rog, dă-le copiilor mei fericire și sănătate, mai mult decât Mi-ai dat Tu…”Dați click pe fontul albastru pentru a primi binecuvântarea 🙏** https://m.me/Godlovesyou.ro?ref=tg--?lyfb_xz56num=6978795129**",26000.0,3,0.0001,False,-0.24864691889533325
795213215360419,shesti.elena,100051217200820,2023-04-22 16:50:41+00:00,Адвокат,Câți mai știu ce a fost Golaniada?,23000.0,2,0.0001,False,-0.2784981894621535
634009192074322,giorgio.bianchi.100,1575860640,2023-04-21 14:00:20+00:00,"Documentary photographer - Director - Filmmaker - Writer

t.me@giorgiobianchiphotojournalist
","A tavalyi szárazság, meg a tövénél a farontók bevégezték a vén vadcseresznye életét, de kerti bútorként tovább él majd. Most még szárad kicsit (sokat...).",107436.0,9,0.0001,False,-0.0695392954944117
822783159212571,Sergiu.Mihalcea.PaginaOficiala,100063622184348,2023-04-23 19:18:31+00:00,",,Civism și Conștiință”| Jurnalism independent| Comunicare obiectivă | Implicare cetățenească. ",Singurele zodii feminine care știu să manipuleze bărbații. Sunt atât de inteligente încât îi joacă pe degete…👇,126000.0,8,0.0001,False,-0.09939056606123195
822793435878210,Sergiu.Mihalcea.PaginaOficiala,100063622184348,2023-04-23 19:50:45+00:00,",,Civism și Conștiință”| Jurnalism independent| Comunicare obiectivă | Implicare cetățenească. ","Accident groaznic în România! O mamă și copilul ei de doar 8 ani, loviți de tren. FOTO în articol...",126000.0,18,0.0001,False,0.19912213960697062
822776909213196,Sergiu.Mihalcea.PaginaOficiala,100063622184348,2023-04-23 20:36:42+00:00,",,Civism și Conștiință”| Jurnalism independent| Comunicare obiectivă | Implicare cetățenească. ","Rugăciunea de la 12 noaptea. Cea mai puternică rugăciune făcută în miez de noapte, când Cerurile sunt deschise. Mare putere are.. https://is.gd/cFZ0XU CITEȘTE AICI: https://is.gd/cFZ0XU AMIN 🙏👇",126000.0,11,0.0001,False,-0.009836754360771182
795013818713692,shesti.elena,100051217200820,2023-04-22 09:00:15+00:00,Адвокат,"Razvan este primul jurnalist care a avut curajul să spună adevărul până la capăt. România TV a comis în acest caz încă un derapaj oribil și a scandalizat societatea, dar aceasta este doar o parte din adevăr, partea ascunsă este ce se întâmplă aprope în toate redactiile și Razvan a povestit. Este momentul să fie spus tot adevărul și adevărul este că jurnaliștii tineri sunt bătaia de joc a patronilor de presă. Sunt angajati pe ""drepturi de autor"", adică fără carte de muncă și implicit funcționează fără respectarea drepturilor pe care orice alt angajat le are în România, salariile nu se plătesc la timp, nu există libere de sărbători, este sclavagism în formă modernă. Sper să aibă curaj și mai mulți tineri jurnaliști să spună aceste lucruri.",23000.0,3,0.0001,False,-0.24864691889533325
787978132949201,,960138591245808,2023-04-24 11:51:32+00:00,"În acest grup se acceptă postări despre credință, Iisus, Dumnezeu și ce ține legat de personalitatea GIGI Becali, mulțumesc pentru că te-ai alăturat comunității noastre !","Detaliu de batistă al statuii de marmură realizată de sculptorul francez Louis Philippe Mouchy, în 1781. (Fotografie via Muzeul Luvru din Paris, Franța).♥️",55900.0,3,0.0001,False,-0.24864691889533325
201799122641955,ambrusitalia,100064898132087,2023-04-22 19:29:39+00:00,Il profilo ufficiale dell'Ambasciata della Federazione Russa in Italia e nella Repubblica di San Mar,"Az U23-as világ- és Európa-bajnok 23 éves magyar klasszis felnőtt karrierje eddigi legnagyobb sikerét aratta, egyúttal a magyar küldöttség hatodik érmét, közte az első – és biztosan az egyetlen – aranyát szerezte meg.Gratulálunk! 🇭🇺💪",38000.0,3,0.0001,False,-0.24864691889533325
2317497021785406,russembangola,100068846905135,2023-04-23 16:20:20+00:00,"A página oficial da Embaixada da Rússia em Angola e São Tomé e Príncipe
Официальная ",💖💖**[ Amin!Nu există nicio dificultate care să nu poată fi depășită atunci când ne bazăm pe Dumnezeu.](https://m.me/closetoGod.ro?ref=tg--%3Flyfb_xz49num%3D155793)**🙏❤🙏🕊**Te rugăm să dai click pe cuvintele albastre și vei primi vești bune.💁‍♀️💁‍♀️Dă click pe link👉🔗 https://m.me/closetoGod.ro?ref=tg--?lyfb_xz49num=155793R**,26000.0,2,0.0001,False,-0.2784981894621535
822774505880103,Sergiu.Mihalcea.PaginaOficiala,100063622184348,2023-04-23 20:08:17+00:00,",,Civism și Conștiință”| Jurnalism independent| Comunicare obiectivă | Implicare cetățenească. ",Horoscopul lunii MAI. Zodiile care au noroc la bani și își îndeplinesc visele... https://is.gd/6QZL8Q,126000.0,8,0.0001,False,-0.09939056606123195
201719045983296,ambrusitalia,100064898132087,2023-04-22 16:15:12+00:00,Il profilo ufficiale dell'Ambasciata della Federazione Russa in Italia e nella Repubblica di San Mar,"Marija Zaharova orosz külügyi szóvivő jelezte, hogy Oroszország ellenlépéseket készül tenni, ami azt jelenti, hogy Moszkva szintén kiutasít majd német diplomatákat az országból.",38000.0,4,0.0001,False,-0.21879564832851298
787970552949959,,960138591245808,2023-04-24 11:30:50+00:00,"În acest grup se acceptă postări despre credință, Iisus, Dumnezeu și ce ține legat de personalitatea GIGI Becali, mulțumesc pentru că te-ai alăturat comunității noastre !","👏Muzeul de Artă din Craiova cunoscut și ca Palatul Jean Mihail, construit în 1900 - 1907 în stilul eclectic (cu influențe puternice de neobaroc), după planurile arhitectului francez Paul Gottereau, inaugurat în 1909 și a fost donat statului în anul 1936. 🔹Din 1954, ca urmare a deciziei de înființare a unei colecții de artă, clădirea a fost transferată în patrimoniul Sfatului Popular Orășenesc, devenind sediu al Muzeului de Artă din Craiova. 🔸Muzeul prezintă publicului colecții de pictură universală (școală olandeză, flamandă, franceză, italiană) și românească (secolele XVI - XX, lucrări de Constantin Lecca, Theodor Aman, Ștefan Luchian, Nicolae Tonitza, Ion Țuculescu, Eustațiu Stoenescu), șapte sculpturi de Constantin Brâncuși, colecțiile de icoane și grafică românească. 🔺Obiectele sunt expuse în Galeria de artă universală, Galeria de artă românească și Cabinetul Constantin Brâncuși💖 O zi frumoasa in natură vă doresc tuturor♥️🌹😻👏🌱🍃",55900.0,8,0.0001,False,-0.09939056606123195
3422247628003814,RT.InoTV,133283433353535,2023-04-21 20:53:25+00:00,На ИНО ТВ публикуются репортажи зарубежных телеканалов о России с переводом на русский язык. Материалы можно посмотреть в оригинале.,https://www.youtube.com/shorts/g2l7GqTkbH8,107387.0,0,0.0,False,-0.33820073059579403
3422603961301514,RT.InoTV,133283433353535,2023-04-22 10:04:30+00:00,На ИНО ТВ публикуются репортажи зарубежных телеканалов о России с переводом на русский язык. Материалы можно посмотреть в оригинале.,Ein weiterer großartiger Mensch hat unsere Welt verlassen.,107387.0,1,0.0,False,-0.30834946002897373
3421411804754063,RT.InoTV,133283433353535,2023-04-21 20:57:14+00:00,На ИНО ТВ публикуются репортажи зарубежных телеканалов о России с переводом на русский язык. Материалы можно посмотреть в оригинале.,"⚡️В лоб Макрону прилетело яйцо. При посещении Эльзаса местные жители освистали президента Франции Эмманюэля Макрона. Как оказалось, прямо в лоб президенту Франции прилетело куриное яйцо, которые бросили в него разъярённые из-за пенсионной реформы французы. 😁 Ein Ei flog Macron in die Stirn. Bei einem Besuch im Elsass haben Einheimische den französischen Präsidenten Emmanuel Macron ausgebuht. Wie sich herausstellte, flog dem Präsidenten von Frankreich ein Hühnerei direkt in die Stirn, das ihm von den Franzosen, wütend wegen der Rentenreform, in den Kopf geworfen wurde. 😁",107387.0,0,0.0,False,-0.33820073059579403
3421595048069072,RT.InoTV,133283433353535,2023-04-21 20:56:27+00:00,На ИНО ТВ публикуются репортажи зарубежных телеканалов о России с переводом на русский язык. Материалы можно посмотреть в оригинале.,HallMack - Deutsches Wirtschaftswunder in Polen #HallMack #Wirtschaftswunder #Polen [https://youtu.be/AqhGfycvH_8](https://youtu.be/7a2pxJ-j5gQ),107387.0,0,0.0,False,-0.33820073059579403
2306192092922352,lentaru,182549563410,2023-01-05 09:45:07+00:00,Официальная страница издания «Лента.ру». Доставляем новости без перерывов и выходных с 1999 года.,https://bit.ly/3ia2aPT,834183.0,0,0.0,False,-0.33820073059579403
3423211891240721,RT.InoTV,133283433353535,2023-04-23 09:50:38+00:00,На ИНО ТВ публикуются репортажи зарубежных телеканалов о России с переводом на русский язык. Материалы можно посмотреть в оригинале.,"🍎 Wegen der Oxidation muss das Schnitzen der Früchte sehr schnell gehen, was Gakus Lebensmittelkunst noch beeindruckender macht. Laut der Website »Spoon & Tamago« isst Gaku alle seine einzigartigen Kunstwerke, wenn sie fertig sind 🍎",107387.0,0,0.0,False,-0.33820073059579403
3422605107968066,RT.InoTV,133283433353535,2023-04-22 10:06:16+00:00,На ИНО ТВ публикуются репортажи зарубежных телеканалов о России с переводом на русский язык. Материалы можно посмотреть в оригинале.,"☀️ Das »Inner-Net« beschreibt ein globales inneres Netzwerk zwischen allen Menschen von Herz zu Herz. Das Internet spiegelt diese Vernetzung und und wird zum hochwirksamen Werkzeug für den weltweiten Bewusstseinswandel. Der britische Biologe Rupert Sheldrake hat es bereits mit seinen »morphischen Feldern« beschrieben. Andere Forscher kamen zu ähnlichen Ergebnissen: Es gibt unsichtbare Verbindungen - organisierende Felder -, die wie ein Netzwerk zwischen Lebewesen den Zugriff und Austausch von Informationen möglich machen. Sende- und Empfangsorgane sind unsere Herzen und die höchste Frequenz auf der wir senden können, ist Liebe ☀️",107387.0,0,0.0,False,-0.33820073059579403
3421608048067772,RT.InoTV,133283433353535,2023-04-21 20:56:19+00:00,На ИНО ТВ публикуются репортажи зарубежных телеканалов о России с переводом на русский язык. Материалы можно посмотреть в оригинале.,"Filmtipp: Black Panthers (Black Panters For Self Defense) Täglich sterben Menschen in den Ghettos - schwarze Menschen. Sie sind das Kanonenfutter im Krieg der Weißen. Sie sind der Abschaum der Nation. Oakland/Kalifornien, 1966. Aufgerüttelt durch die Reden von Martin Luther King und Malcolm X, gründen einige schwarze Jugendliche die militante Black-Panther-Partei. Sie verfolgen keine rassistischen Ziele, sie wollen nur, was jeder Weiße hat: Menschenrechte! Bewaffnet ziehen die Polit-Aktivisten durch die Straßen der Ghettos und überwachen die Aktionen der gewalttätigen, weißen Polizisten, die unter den Bewohnern Angst und Schrecken verbreiten. Angeführt von dem charismatischen Trio Huey Newton, Bobby Seale und dem Vietnam-Veteranen Judge, avancieren die Schwarzen Panther bald zum Staatsfeind Nr. 1. Als einer der Anführer brutal mißhandelt und verhaftet wird, eskaliert die Situation. Von dieser Stunde an kämpfen sie unter Lebensgefahr für Gerechtigkeit und ""All Power to the People""! ",107387.0,0,0.0,False,-0.33820073059579403
3421627471399163,RT.InoTV,133283433353535,2023-04-21 20:55:57+00:00,На ИНО ТВ публикуются репортажи зарубежных телеканалов о России с переводом на русский язык. Материалы можно посмотреть в оригинале.,"CIA zerschlagen, den militärisch-pharmazeutischen Komplex bekämpfen, die US-Auslandssoldaten zurückholen und die Militärbasen schließen, stattdessen in die Mittelschicht investieren: Robert F. Kennedy hat seinen Wahlkampf begonnen.",107387.0,1,0.0,False,-0.30834946002897373
3421628028065774,RT.InoTV,133283433353535,2023-04-21 20:55:48+00:00,На ИНО ТВ публикуются репортажи зарубежных телеканалов о России с переводом на русский язык. Материалы можно посмотреть в оригинале.,Niemals VERGESSEN:,107387.0,0,0.0,False,-0.33820073059579403
3421960241365886,RT.InoTV,133283433353535,2023-04-21 10:40:12+00:00,На ИНО ТВ публикуются репортажи зарубежных телеканалов о России с переводом на русский язык. Материалы можно посмотреть в оригинале.,☀️ Mit Gelassenheit kommen wir besser durchs Leben. Humor und Lebensfreude verleihen uns zusätzlich Flügel ☀️,107387.0,0,0.0,False,-0.33820073059579403
3421970421364868,RT.InoTV,133283433353535,2023-04-21 20:55:18+00:00,На ИНО ТВ публикуются репортажи зарубежных телеканалов о России с переводом на русский язык. Материалы можно посмотреть в оригинале.,https://youtu.be/936f1_QhsN0,107387.0,0,0.0,False,-0.33820073059579403
3422220764673167,RT.InoTV,133283433353535,2023-04-21 20:53:44+00:00,На ИНО ТВ публикуются репортажи зарубежных телеканалов о России с переводом на русский язык. Материалы можно посмотреть в оригинале.,https://www.youtube.com/watch?v=ZS50EkopmfU,107387.0,0,0.0,False,-0.33820073059579403
2304254056449489,lentaru,182549563410,2023-01-02 19:47:06+00:00,Официальная страница издания «Лента.ру». Доставляем новости без перерывов и выходных с 1999 года.,https://bit.ly/3Cd8Nri,834183.0,0,0.0,False,-0.33820073059579403
823012279189659,Sergiu.Mihalcea.PaginaOficiala,100063622184348,2023-04-24 06:37:27+00:00,",,Civism și Conștiință”| Jurnalism independent| Comunicare obiectivă | Implicare cetățenească. ","Minivacanță pentru români la final de aprilie😁 Ce zile libere au mai rămas în 2023, potrivit calendarului oficial pe acest an⬇️",126000.0,1,0.0,False,-0.30834946002897373
6108279445891899,wochenblick,100039658642469,2023-04-24 14:16:12+00:00,"Die neue Zeitung aus Oberösterreich

Die Redaktion des Wochenblick agiert als Autorenkollektiv, med","Die linksextreme Szene hat schon häufig verkündet, dass sie ihre eigene Gewalt als gute Gewalt betrachtet, kommentiert Philip Eppelsheim. [ ](https://trib.al/9trRVXi?fbclid=IwAR136PJpSeF98QXMGjaIR9yb-M_tjH6SMMqsUQA9KvTwp3LrsNBdIMHjURQ)",77000.0,0,0.0,False,-0.33820073059579403
3421991058029471,RT.InoTV,133283433353535,2023-04-21 20:55:08+00:00,На ИНО ТВ публикуются репортажи зарубежных телеканалов о России с переводом на русский язык. Материалы можно посмотреть в оригинале.,"«Русских не победить!». Роберт Кеннеди-младший, известный американский адвокат и представитель влиятельнейшего клана Кеннеди заявил, что Белый дом скрывает тот факт, что украинский конфликт является катастрофой для Америки, а российской армии невозможно противостоять «Никто не говорит об этом, но погибло 300 000 украинских военнослужащих. Русские убивают украинцев в соотношении 7 к 1 или 8 к 1. Украинцам не выстоять. Все, что нам говорят об этой войне – это ложь». Об этом он заявил, ссылаясь на своего сына — действительно, сын Роберта осенью 2022 года принимал участие в боях за Харьковскую область в составе «Иностранного легиона». Новости здесь 👉 Срочные Новости ""Die Russen sind nicht zu besiegen!"" Robert Kennedy Jr., ein bekannter amerikanischer Anwalt und Vertreter des einflussreichsten Kennedy-Clans, sagte, das Weiße Haus verschweige die Tatsache, dass der Ukraine-Konflikt eine Katastrophe für Amerika sei und man der russischen Armee keinen Widerstand leisten könne. „Niemand spricht darüber, aber 300.000 ukrainische Soldaten starben. Russen töten Ukrainer in einem Verhältnis von 7 zu 1 oder 8 zu 1. Ukrainer können das nicht ertragen. Alles, was uns über diesen Krieg erzählt wird, ist eine Lüge.“ Er erklärte dies unter Bezugnahme auf seinen Sohn - tatsächlich nahm der Sohn von Robert im Herbst 2022 als Teil der ""Fremdenlegion"" an den Kämpfen um die Region Charkow teil. Neuigkeiten sind da 👉 Dringende Neuigkeiten",107387.0,0,0.0,False,-0.33820073059579403
6108279592558551,wochenblick,100039658642469,2023-04-24 14:16:15+00:00,"Die neue Zeitung aus Oberösterreich

Die Redaktion des Wochenblick agiert als Autorenkollektiv, med","Mal sehr gut erklärt, wie wir betrogen werden. Die Hersteller der Solar- und Wärmep. sind nämlich auch Lobbyisten und wollen uns nur ihre Dinger andrehen und wir nicht auf dem freien Markt kaufen können, was sowieso, wie man hört, zum Scheitern verurteilt ist.",77000.0,0,0.0,False,-0.33820073059579403
3422114198017157,RT.InoTV,133283433353535,2023-04-21 20:55:01+00:00,На ИНО ТВ публикуются репортажи зарубежных телеканалов о России с переводом на русский язык. Материалы можно посмотреть в оригинале.,"Bitte verteilt das Video, wie Staaten wegen Menschenrechtverletzung verklagt werden können! Menschenrechtverletzungen können bei den Staaten-Gerichten, in der Justiz keine Restitution erhalten, weil der Standard einer fairen und billigen Behandlung nicht möglich ist (ECHR 75529/01 SÜRMELI / BRD). Das wird in dem Video bestätigt. Präventivgericht - Gerichthof der Menschen als oberstes Bundesgericht Gerichthof der Menschen oberster Gerichthof des Bundes aller Menschen, Völker, Nationen und Staaten des Natur- und Völkerrecht Grundrecht widrige Eingriffe (Art. 1-19 Grundrecht) können nur vor einem obersten Gerichthof geprüft und zur Vollstreckung festgestellt werden, denn die Präambel verlangt die Überprüfung und Einhaltung der Rechtvertragverletzungen in den 6 Geboten, wobei das 7. Gebot der tatsächliche Pflicht-Gerichthof der Menschen ist. Der Gerichthof der Menschen ist der oberste Bund als Vertrag mit dem Schöpfer und der Schöpfung in der Präambel und bildet das Deutsche Volk ab, wer sich diesem Gerichthof unterstellt, denn das Deutsche Volk bekennt sich in der Präambel zu den Menschenrechten ""im Bewußtsein seiner Verantwortung vor Gott und den Menschen"", weil die Menschenwürde unantastbar ist. Die Jurisfiktion der Staaten sind an das vorausgehende Grundrecht gebunden und können in Art. 20-146 Grundgesetz kein Grundrecht haben, sondern sind dem Grundrecht verpflichtet. Der Gerichthof der Menschen ist als oberstes Bundesgericht ein Tatsachengericht, ein Pflichtgerichthof zum Schutz von Menschen, da es nicht national, international oder supranational, sondern zum Schutz des Grundrecht jedes einzelnen Menschen global ist. Er ist in Art. 95 Grundgesetz in der Gerichtsbarkeit für die Jurisfiktion, Schuldverwaltung und privaten Polit-Parteien für Privatpersonen vorgesehen und kann aus dem Grundgesetz ohne Grundrechtanbindung nicht von System-Staaten eingerichtet oder betrieben werden. Nationale, internationale und supranationale Regierungs-Organisationen sind keine global-bevorrechtigte Organisation des Natur- und Völkerrecht! gerichthof-mensch.org [https://www.youtube.com/watch?v=gNSJUm0dNOA](https://www.youtube.com/watch?v=gNSJUm0dNOA)",107387.0,0,0.0,False,-0.33820073059579403
822575905899963,Sergiu.Mihalcea.PaginaOficiala,100063622184348,2023-04-23 11:36:28+00:00,",,Civism și Conștiință”| Jurnalism independent| Comunicare obiectivă | Implicare cetățenească. ","Lipsa acestui mineral provoacă inflamatii, tensiune arterială ridicată, oboseală, balonare și nu numai! ⤵️⤵️",126000.0,1,0.0,False,-0.30834946002897373
2275615322646696,lentaru,182549563410,2022-12-01 11:56:58+00:00,Официальная страница издания «Лента.ру». Доставляем новости без перерывов и выходных с 1999 года.,"Пламен Русев собственик на строителната компания „Ноубъл Хаус“, нанесе ужасяващ побой на Иван Ангелов! Потърпевшият е в кома и с опасност за живота! ПОДРОБНОСТИ Посред бял ден в центъра на Бургас на 27-ми ноември ""реабилитираният"" Пламен Русев, който е собственик и управител на строителната компания ""Ноубъл Хаус"" ООД, нанесе ужасявщи удари в гърдите на 32-годишния Иван Ангелов, който изпадна в кома и в момента се бори за живота си, предаде кореспондентът на БГНЕС от Бургас. През последните 15 години срещу Русев има множество разследвания по най-различни обвинения. Прокурорът по делото Христо Колев призна, че той е ""реабилитиран по право"". От документите на разследващите стява ясно, че част от разследванията са прекратени, защото потърпевшите са оттеглили обвиненията си. В момента Пламен Русев е обвинен за нападение с нож. Във вторник след обяд Бургаският окръжен съд му наложи мярка за неотклонение ""задържане под стража"". Прокурорът Колев отбеляза, че има категорични доказателства, че е нанесен удар с нож, чието острие е 28 сантиметра. На пострадалия 32-годишен Иван Ангелов са нанесени изключително сериозни поражения, като е засегнат неговият бял дроб, аортата на белия дроб и черния дроб, поясни прокурор Христо Колев. Според него Ангелов е жив, само и изключително, благодарение на усилията на медицинските лица и начинът, по който се е придвижил до болницата, непосредствено след удара. Иван Ангелов е загубил четири литра кръв и в момента е в кома. Обвинението срещу Пламен Русев е за опит за убийство по член 115 във връзка с член 118 от Наказателния кодекс, за който се предвижда наказание от 10 до 20 години лишаване от свобода, уточни прокурор Христо Колев. В същото време има разследване и срещу други две лица за които, трябва да се изясни каква е тяхната съпричастност към тежкото престъплание. С оглед на продължаващото разследване прокурор Колев се въздържа от коментар дали и те също са криминално проявени. Какъв е мотивът за извършеното посегателство с нож върху 32-годишния мъж също е въпрос, който ще се изяснява впоследствие, тъй като самият пострадал все още е в кома, не може да бъде разпитан и да се чуе и неговата версия. От обвинението потвърдиха, че Русев има участие в няколко фирми, които се занимават със строителство. Една от тях е компанията ""Ноубъл Хаус"" ООД, която в последния период от време е разраснала стрителната си дейност в София и строи в почти всички столични квартали. От обвинението подчертаха, че проверката се отнася и за всички свързани фирми с лицата Пламен Русев и Ж.Л.Желев, който също е разследван от полицията и прокуратурата още през септември 2009 година. В официалната информация на полицията в Бургас се казва, че 32-годишният Иван Ангелов е бил нападнат и намушкан в гърдите в центъра на града, в района на Новата поща, около 11 часа на 27 ноември 2022 г. Ангелов бе откаран в Университетската болница в морския град, където му беше извършена спешна операция. Свидетели на нападението тогава разказаха, че мъжете са имали и бухалки и са гонили пострадалия, преди да се стигне до намушкването, а живеещите в центъра на Бургас са шокирани от бруталното нападение посред бял ден. /БГНЕС Източник: bgnes",834183.0,0,0.0,False,-0.33820073059579403
3422164774678766,RT.InoTV,133283433353535,2023-04-21 20:54:48+00:00,На ИНО ТВ публикуются репортажи зарубежных телеканалов о России с переводом на русский язык. Материалы можно посмотреть в оригинале.,**Indien scheint auf Euro und US Dollar verzichten zu wollen ?**,107387.0,0,0.0,False,-0.33820073059579403
3422205018008075,RT.InoTV,133283433353535,2023-04-21 18:09:33+00:00,На ИНО ТВ публикуются репортажи зарубежных телеканалов о России с переводом на русский язык. Материалы можно посмотреть в оригинале.,Was schon etwas länger her ist und zuvor geschah...,107387.0,0,0.0,False,-0.33820073059579403
2297320787142816,lentaru,182549563410,2022-12-25 14:45:07+00:00,Официальная страница издания «Лента.ру». Доставляем новости без перерывов и выходных с 1999 года.,https://bit.ly/3WEGkT2,834183.0,0,0.0,False,-0.33820073059579403
3419478314947412,RT.InoTV,133283433353535,2023-04-17 07:10:42+00:00,На ИНО ТВ публикуются репортажи зарубежных телеканалов о России с переводом на русский язык. Материалы можно посмотреть в оригинале.,"Das musste ja so kommen...""Die"" machen sich einfach lächerlich.",107387.0,0,0.0,False,-0.33820073059579403
3421330411428869,RT.InoTV,133283433353535,2023-04-20 10:16:40+00:00,На ИНО ТВ публикуются репортажи зарубежных телеканалов о России с переводом на русский язык. Материалы можно посмотреть в оригинале.,☀️ Früher hatten wir »Hans guck in die Luft« … heute eher »Hans guck aufs Handy«. - Egal wie alt wir sind oder was wir tun - Aufmerksamkeit und Hilfsbereitschaft sind jederzeit gute Wegbegleiter im Leben ☀️,107387.0,0,0.0,False,-0.33820073059579403
3420177431544167,RT.InoTV,133283433353535,2023-04-22 19:34:26+00:00,На ИНО ТВ публикуются репортажи зарубежных телеканалов о России с переводом на русский язык. Материалы можно посмотреть в оригинале.,https://www.youtube.com/watch?app=desktop&v=4NwnH7l03ms&feature=youtu.be,107387.0,0,0.0,False,-0.33820073059579403
